system:index,date,ndvi,site,.geo
14_1,2020-03-01,0.42383220786466363,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
14_2,2020-03-01,0.11737925635693609,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
15_0,2020-04-01,0.697098861028929,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
15_1,2020-04-01,0.5341194408615744,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
15_2,2020-04-01,0.177547259869252,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
16_0,2020-05-01,0.9110089018930501,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
16_1,2020-05-01,0.5742351092109533,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
16_2,2020-05-01,0.2359569994056805,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
17_0,2020-06-01,0.8633728989185773,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
17_1,2020-06-01,0.6622303423599938,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
17_2,2020-06-01,0.24216971846595117,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
18_0,2020-07-01,0.8492513565095402,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
18_1,2020-07-01,0.6558690540997062,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
18_2,2020-07-01,0.23622336713251266,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
19_0,2020-08-01,0.8281082954918566,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
19_1,2020-08-01,0.581589875345155,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
19_2,2020-08-01,0.22415131345521228,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
20_0,2020-09-01,0.8224088887078976,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
20_1,2020-09-01,0.4340506877946105,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
20_2,2020-09-01,0.2171366490499489,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
21_0,2020-10-01,0.8046589012403164,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
21_1,2020-10-01,0.4250359954665028,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
21_2,2020-10-01,0.19140630657484728,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
22_0,2020-11-01,0.479615935181264,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
22_1,2020-11-01,0.6233067801730839,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
22_2,2020-11-01,0.15160604971846814,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
23_0,2020-12-01,0.4254305623445677,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
23_1,2020-12-01,0.37610339487044836,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
23_2,2020-12-01,0.09309626104636891,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
24_0,2021-01-01,0.1690942707115617,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
